3.5735293980928466e-17, 1.2, 0.0, 0.08407572630783815, 0.20000042414504113, -0.1433456197690514 
-0.002140948962149, 1.1499992497171427, 0.004730782846666563, 0.06840066826734152, 0.1982746523403706, -0.15086166326799721 
-0.004614017916937092, 1.1000030152282636, 0.009691530856668304, 0.05294015388622187, 0.19642336234142685, -0.15829812525231202 
-0.007288462383946812, 1.0500216538805691, 0.014463684509425428, 0.037687828675516157, 0.19462429433585443, -0.16566785247918803 
-0.010280248201083463, 1.000067899844515, 0.018876282857364493, 0.02264257925229414, 0.1930921334004018, -0.17298890075606876 
-0.00799399383158619, 0.9501961439755593, 0.01822991158267588, 0.008673836309770408, 0.18887288553629916, -0.17960945867735978 
-0.011419620012884095, 0.9002962894468455, 0.023013264185159674, -0.006096016222832318, 0.1879360843592442, -0.18679662830635885 
-0.014083924854961691, 0.8504688249473854, 0.027025695607706127, -0.020576817144623033, 0.18625344433980004, -0.1938200207444749 
-0.01666332583474288, 0.8071596147187615, 0.030627081584183705, -0.032510187202282256, 0.1844973947181643, -0.19930052024285672 
-0.019180361115744653, 0.770004629389817, 0.0339175870977133, -0.042137293228551836, 0.18270733244672485, -0.2033117562464714 
-0.021625890346046443, 0.7385890092806576, 0.03696308919751403, -0.04970273270332011, 0.18088195840260138, -0.20593528068726652 
-0.023983984571054356, 0.7125324128746044, 0.03980848604826073, -0.05542190407159659, 0.17901342180867016, -0.20724092024064683 
-0.026238226667065073, 0.6914883612423978, 0.0424874790735296, -0.059486371975153704, 0.17709315957576316, -0.20728944979595085 
-0.028373214332411384, 0.6751408489412666, 0.045026584393957285, -0.062068022316795333, 0.17511330736438477, -0.20613480769412176 
-0.03037497387609253, 0.6631999350706872, 0.0474471723459366, -0.06332253961628197, 0.17306709698711217, -0.20382611451315213 
-0.03223105756512325, 0.6553973181863786, 0.04976663264636515, -0.06339225621004914, 0.17094896285498892, -0.20040945441982674 
-0.033930536812040696, 0.6514823276898397, 0.051999093155691324, -0.062408429337499655, 0.16875455345777585, -0.19592940040883428 
-0.035430666316560805, 0.6512189047220986, 0.054114849235653004, -0.06049570500106426, 0.16649616136083054, -0.1904329810136371 
-0.03672710213825921, 0.6543818023644883, 0.05612631858685735, -0.05776849516650604, 0.16417189104858118, -0.1839656372947011 
-0.03786033440175771, 0.6578637349649284, 0.05799177959662935, -0.05478905877980133, 0.1618007260135652, -0.17721246284166095 
-0.038888789114043934, 0.6583712236027821, 0.05965408929137865, -0.052119130874062884, 0.15940801348496442, -0.17091911919476538 
-0.03982559503483317, 0.6561175714186425, 0.06111304476574441, -0.04975729065197215, 0.15699706398576282, -0.165059296539598 
-0.04068221702289608, 0.6512503597019597, 0.06236812749499793, -0.04770652669199417, 0.1545707917580093, -0.15961165227379936 
-0.04146875955413676, 0.6438711359435213, 0.06341860871135108, -0.045972892686147585, 0.15213173396941843, -0.1545581226452873 
-0.04219420304341248, 0.6340491852667586, 0.06426368015449949, -0.04456448240677519, 0.14968209679484518, -0.1498827484186186 
-0.042866579458770204, 0.6218316108824938, 0.06490260030476791, -0.04349059979110693, 0.14722380710541647, -0.1455708264159507 
